state,managing_agency,rights_type,state_enabling_act,activity,objectid,township,range,section,county,bene_cd,bene_abrev,aliquot,acres
UT,Trust Lands Administration,Subsurface,468 Stat. 107-110 (1894),Coal,400380,13,23,18,Uintah,107,X111,"LOTS 1(36.23), 2(36.36), 3(36.50), 5(29.91), N2NE4NE4, N2SW4NE4NE4, W2NE4, E2NW4, NE4SW4, N2SE4SW4, SW4SE4SW4, NW4SE4SE4SW4, SW4NW4NE4SE4, W2SW4NE4SE4, N2NW4SE4, NW4SW4NW4SE4, W2NW4SE4SE4, SW4SE4SE4 [LOTS AKA W2NW4, NW4SW4, PART OF SW4SW4]",441.500000000000000
UT,Trust Lands Administration,Subsurface,469 Stat. 107-110 (1894),Coal,400381,13,23,19,Uintah,10,SCH,SW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,470 Stat. 107-110 (1894),Coal,400382,13,23,19,Uintah,10,SCH,"LOTS 1(36.75), 2(36.85), 3(36.95), 4(37.05), W2NE4NE4, W2SE4NE4NE4, NW4NE4, W2NE4SE4NE4, W2SE4NE4, SE4SE4NE4, E2W2, SE4 [LOTS AKA W2W2]",567.600000000000023
UT,Trust Lands Administration,Subsurface,471 Stat. 107-110 (1894),Coal,400383,13,23,20,Uintah,10,SCH,"SW4SW4NW4SW4, W2W2SW4SW4",12.500000000000000
UT,Trust Lands Administration,Subsurface,472 Stat. 107-110 (1894),Coal,400384,13,23,20,Uintah,107,X111,"E2E2NE4NE4, NE4NE4SE4NE4, NE4NE4SW4SE4, S2NE4SW4SE4, SE4NW4SW4SE4, E2SW4SW4SE4, SE4SW4SE4, SE4SE4",77.500000000000000
UT,Trust Lands Administration,Subsurface,473 Stat. 107-110 (1894),Coal,400385,13,23,21,Uintah,107,X111,"S2N2SW4NE4, S2SW4NE4, NE4SE4NE4, NE4NW4SE4NE4, S2NW4SE4NE4, S2SE4NE4, W2E2NE4NW4, W2NE4NW4, W2NW4, SE4NW4, NE4SW4, E2NW4SW4, N2NW4NW4SW4, SE4NW4NW4SW4, NE4SW4NW4SW4, S2SW4NW4SW4, S2SW4, SE4",532.500000000000000
UT,Trust Lands Administration,Subsurface,474 Stat. 107-110 (1894),Coal,400386,13,23,22,Uintah,107,X111,"NE4NE4NE4NE4, S2NE4NE4NE4, S2NW4NE4NE4, S2NE4NE4, S2NE4NW4NE4, S2NW4NE4, S2NE4, NE4SW4NE4NW4, S2SW4NE4NW4, SE4NE4NW4, S2SE4NW4NW4, S2NW4, S2",560.000000000000000
UT,Trust Lands Administration,Subsurface,475 Stat. 107-110 (1894),Coal,400387,13,23,23,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,476 Stat. 107-110 (1894),Coal,400388,13,23,29,Uintah,10,SCH,"NW4NW4NW4, S2NW4NW4, SW4NW4",70.000000000000000
UT,Trust Lands Administration,Subsurface,477 Stat. 107-110 (1894),Coal,400389,13,23,29,Uintah,107,X111,"NE4NE4, NE4NW4NE4, NE4NW4NW4NE4, S2NW4NW4NE4, S2NW4NE4, S2NE4, S2NE4NE4NW4, S2NE4NW4, SE4NW4, S2",542.500000000000000
UT,Trust Lands Administration,Subsurface,478 Stat. 107-110 (1894),Coal,400390,13,23,30,Uintah,10,SCH,"LOTS 1(37.12), 2(37.15), 3(37.19), 4(37.22), E2, E2W2 [ALL]",628.679999999999950
UT,Trust Lands Administration,Subsurface,479 Stat. 107-110 (1894),Coal,400391,13,23,31,Uintah,107,X111,SE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,480 Stat. 107-110 (1894),Coal,400392,13,23,31,Uintah,107,X111,"LOTS 1(37.26), 2(37.28), 3(37.32), 4(37.34), NE4, E2W2, N2SE4, SW4SE4 [LOTS AKA W2W2]",589.200000000000045
UT,Trust Lands Administration,Subsurface,481 Stat. 107-110 (1894),Coal,400393,13,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,482 Stat. 107-110 (1894),Coal,400394,13,24,2,Uintah,10,SCH,"LOTS 1(14.65), 2(14.35), 3(14.05), 4(13.75), 5(40.00), 6(40.00), 7(40.00), 8(40.00), S2N2, S2 [ALL]",696.799999999999955
UT,Trust Lands Administration,Subsurface,483 Stat. 107-110 (1894),Coal,400395,13,24,3,Uintah,107,X111,"LOTS 1(13.56), 2(13.47), 3(13.39), 4(13.30), 5(40.00), 6(40.00), 7(40.00), 8(40.00), S2N2, SE4 [LOTS AKA N2N2]
",533.720000000000027
UT,Trust Lands Administration,Subsurface,484 Stat. 107-110 (1894),Coal,400396,13,24,18,Uintah,10,SCH,"LOT 1(39.13), SW4NE4, NE4NW4, NW4SE4 [LOT AKA NW4NW4]",159.129999999999995
UT,Trust Lands Administration,Subsurface,485 Stat. 107-110 (1894),Coal,400397,13,24,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,486 Stat. 107-110 (1894),Coal,400398,13,24,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,487 Stat. 107-110 (1894),Coal,400399,13,25,2,Uintah,10,SCH,"LOTS 1(17.59), 2(17.72), 3(17.86), 4(17.99), 5(40.00), 6(40.00), 7(40.00), 8(40.00), S2N2, S2 [ALL]",711.159999999999968
UT,Trust Lands Administration,Subsurface,488 Stat. 107-110 (1894),Coal,400400,13,25,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,489 Stat. 107-110 (1894),Coal,400401,13,25,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,490 Stat. 107-110 (1894),Coal,400402,13,25,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,491 Stat. 107-110 (1894),Coal,400617,14,16,36,Carbon,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,492 Stat. 107-110 (1894),Coal,400618,14,19,2,Uintah,10,SCH,"LOTS 1(40.14), 2(40.21), 3(40.29), 4(40.36), S2N2, S2 [ALL]",641.000000000000000
UT,Trust Lands Administration,Subsurface,493 Stat. 107-110 (1894),Coal,400619,14,19,7,Uintah,10,SCH,NE4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,494 Stat. 107-110 (1894),Coal,400620,14,19,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,495 Stat. 107-110 (1894),Coal,400621,14,19,29,Uintah,10,SCH,NW4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,496 Stat. 107-110 (1894),Coal,400622,14,19,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,497 Stat. 107-110 (1894),Coal,400623,14,19,36,Uintah,10,SCH,"LOTS 1(39.62), 2(1.32), 4(14.09), 5(20.53), 6(38.93), NE4, N2NW4, SW4NW4, W2SW4, N2SE4, SE4SE4 [LOTS AKA SE4NW4, NE4E2E2NE4SW4, W2E2SW4, SW4SE4]",594.490000000000009
UT,Trust Lands Administration,Subsurface,498 Stat. 107-110 (1894),Coal,400624,14,20,2,Uintah,10,SCH,"LOTS 1(39.99), 2(39.98), 3(39.98), 4(39.96), S2N2, S2 [ALL]",639.909999999999968
UT,Trust Lands Administration,Subsurface,499 Stat. 107-110 (1894),Coal,400625,14,20,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,500 Stat. 107-110 (1894),Coal,400626,14,20,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,501 Stat. 107-110 (1894),Coal,400627,14,20,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,502 Stat. 107-110 (1894),Coal,400628,14,21,2,Uintah,10,SCH,"LOTS 1(40.18), 2(40.30), 3(40.42), 4(40.54), S2N2, S2 [ALL]",641.440000000000055
UT,Trust Lands Administration,Subsurface,503 Stat. 107-110 (1894),Coal,400629,14,21,4,Uintah,107,X111,"LOTS 1(40.78), 2(40.82), 3(40.86), 4(40.90), S2N2, SW4, N2SE4, SW4SE4 [LOTS AKA N2N2]",603.360000000000014
UT,Trust Lands Administration,Subsurface,504 Stat. 107-110 (1894),Coal,400630,14,21,5,Uintah,107,X111,"LOTS 3(40.51), 4(40.34), S2NW4, SW4 [LOTS AKA N2NW4]",320.850000000000023
UT,Trust Lands Administration,Subsurface,505 Stat. 107-110 (1894),Coal,400631,14,21,5,Uintah,107,X111,"LOTS 1(40.84), 2(40.67), S2NE4, SE4 [LOTS AKA N2NE4]",321.509999999999991
UT,Trust Lands Administration,Subsurface,506 Stat. 107-110 (1894),Coal,400632,14,21,6,Uintah,107,X111,"LOTS 1(40.21), 2(40.13), 3(40.04), 4(37.43), 5(37.74), 6(37.57), 7(37.28), S2NE4, SE4NW4, E2SW4, SE4 [ALL]",630.399999999999977
UT,Trust Lands Administration,Subsurface,507 Stat. 107-110 (1894),Coal,400633,14,21,7,Uintah,107,X111,E2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,508 Stat. 107-110 (1894),Coal,400634,14,21,7,Uintah,107,X111,"LOTS 1(37.35), 2(37.48), 3(37.62), 4(37.75), W2NE4, E2W2, SE4 [LOTS AKA W2W2]",550.200000000000045
UT,Trust Lands Administration,Subsurface,509 Stat. 107-110 (1894),Coal,400635,14,21,8,Uintah,107,X111,W2NW4,80.000000000000000
UT,Trust Lands Administration,Subsurface,510 Stat. 107-110 (1894),Coal,400636,14,21,8,Uintah,107,X111,"NE4, E2NW4, S2",560.000000000000000
UT,Trust Lands Administration,Subsurface,511 Stat. 107-110 (1894),Coal,400637,14,21,10,Uintah,107,X111,NW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,512 Stat. 107-110 (1894),Coal,400638,14,21,10,Uintah,107,X111,NW4SW4NW4,10.000000000000000
UT,Trust Lands Administration,Subsurface,513 Stat. 107-110 (1894),Coal,400639,14,21,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,514 Stat. 107-110 (1894),Coal,400640,14,21,17,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,515 Stat. 107-110 (1894),Coal,400641,14,21,18,Uintah,107,X111,"LOTS 1(37.85), 2(37.91), 3(37.97), 4(38.03), 5(38.92), 6(31.10), 9(31.75), 10(29.42), 13(13.47), NE4, NE4NW4, E2SE4 [LOTS AKA W2NW4, PART OF SE4NW4, PART OF E2SW4, W2SW4, PART OF W2SE4]",576.419999999999959
UT,Trust Lands Administration,Subsurface,516 Stat. 107-110 (1894),Coal,400642,14,21,19,Uintah,107,X111,"LOTS 1(37.97), 5(22.35), 8(6.37), 9(26.49), 11(14.84), NE4NW4 [LOTS AKA PART OF NE4NE4, PART OF NW4NE4, NW4NW4, PART OF S2NW4]",148.020000000000010
UT,Trust Lands Administration,Subsurface,517 Stat. 107-110 (1894),Coal,400643,14,21,20,Uintah,107,X111,"LOTS 1(20.95), 3(19.30), 5(25.05), 7(15.43) [AKA PART OF N2N2, PART OF SE4NW4]",80.730000000000004
UT,Trust Lands Administration,Subsurface,518 Stat. 107-110 (1894),Coal,400644,14,21,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,519 Stat. 107-110 (1894),Coal,400645,14,21,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,520 Stat. 107-110 (1894),Coal,400646,14,22,1,Uintah,107,X111,"LOTS 1(36.19), 2(36.14), 3(36.08), 4(36.03), S2N2, S2 [ALL]",624.440000000000055
UT,Trust Lands Administration,Subsurface,521 Stat. 107-110 (1894),Coal,400647,14,22,2,Uintah,10,SCH,"LOTS 1(36.02), 2(36.05), 3(36.09), 4(36.12), S2N2, S2 [ALL]",624.279999999999973
UT,Trust Lands Administration,Subsurface,522 Stat. 107-110 (1894),Coal,400648,14,22,10,Uintah,10,SCH,"SE4NW4, NW4SW4",80.000000000000000
UT,Trust Lands Administration,Subsurface,523 Stat. 107-110 (1894),Coal,400649,14,22,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,524 Stat. 107-110 (1894),Coal,400650,14,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,525 Stat. 107-110 (1894),Coal,400651,14,22,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,526 Stat. 107-110 (1894),Coal,400652,14,23,2,Uintah,10,SCH,"LOTS 1(39.24), 2(39.08), 3(38.92), 4(38.76), S2N2, S2 [ALL]",636.000000000000000
UT,Trust Lands Administration,Subsurface,527 Stat. 107-110 (1894),Coal,400653,14,23,6,Uintah,107,X111,"LOTS 3(36.27), 4(33.84), 5(37.34) [AKA N2NW4, SW4NW4]",107.450000000000003
UT,Trust Lands Administration,Subsurface,528 Stat. 107-110 (1894),Coal,400654,14,23,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,529 Stat. 107-110 (1894),Coal,400655,14,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,530 Stat. 107-110 (1894),Coal,400656,14,23,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,531 Stat. 107-110 (1894),Coal,400657,14,24,2,Uintah,10,SCH,"LOTS 1(39.52), 3(39.99), 4(40.22), SE4NE4, S2NW4, SW4, SW4SE4 [LOTS AKA NE4NE4, N2NW4]",439.730000000000018
UT,Trust Lands Administration,Subsurface,532 Stat. 107-110 (1894),Coal,400658,14,24,5,Uintah,10,SCH,NW4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,533 Stat. 107-110 (1894),Coal,400659,14,24,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,534 Stat. 107-110 (1894),Coal,400660,14,24,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,535 Stat. 107-110 (1894),Coal,400661,14,24,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,536 Stat. 107-110 (1894),Coal,400662,14,25,2,Uintah,10,SCH,"LOTS 1(39.87), 2(39.83), 3(39.81), 4(39.77), S2N2, S2 [ALL]",639.279999999999973
UT,Trust Lands Administration,Subsurface,537 Stat. 107-110 (1894),Coal,400663,14,25,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,538 Stat. 107-110 (1894),Coal,400664,14,25,27,Uintah,10,SCH,SW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,539 Stat. 107-110 (1894),Coal,400665,14,25,32,Uintah,10,SCH,"LOTS 1(39.39), 2(39.51), 3(30.00), 4(29.17), 5(40.98), 6(17.59), E2, N2NW4 [ALL, LESS ALLOTMENT 445]",596.639999999999986
UT,Trust Lands Administration,Subsurface,540 Stat. 107-110 (1894),Coal,400666,14,25,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,541 Stat. 107-110 (1894),Coal,400910,15,16,36,Carbon,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,542 Stat. 107-110 (1894),Coal,400911,15,19,1,Uintah,10,SCH,"LOT 7(29.54), SE4NW4, W2SE4 [LOT AKA PART OF NE4NW4]",149.539999999999992
UT,Trust Lands Administration,Subsurface,543 Stat. 107-110 (1894),Coal,400912,15,19,2,Uintah,10,SCH,"LOTS 1(39.82), 2(39.70), 3(39.58), 4(39.46), S2N2, S2 [ALL]",638.559999999999945
UT,Trust Lands Administration,Subsurface,544 Stat. 107-110 (1894),Coal,400913,15,19,12,Uintah,10,SCH,W2NE4,80.000000000000000
UT,Trust Lands Administration,Subsurface,545 Stat. 107-110 (1894),Coal,400914,15,19,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,546 Stat. 107-110 (1894),Coal,400915,15,19,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,547 Stat. 107-110 (1894),Coal,400916,15,19,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,548 Stat. 107-110 (1894),Coal,400917,15,20,2,Uintah,10,SCH,"LOTS 1(40.05), 2(40.15), 3(40.25), 4(40.35), S2N2, S2 [ALL]",640.799999999999955
UT,Trust Lands Administration,Subsurface,549 Stat. 107-110 (1894),Coal,400918,15,20,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,550 Stat. 107-110 (1894),Coal,400919,15,20,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,551 Stat. 107-110 (1894),Coal,400920,15,20,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,552 Stat. 107-110 (1894),Coal,400921,15,21,2,Uintah,10,SCH,"LOTS 1(36.20), 2(36.22), 3(36.22), 4(36.24), S2N2, S2 [ALL]",624.879999999999995
UT,Trust Lands Administration,Subsurface,553 Stat. 107-110 (1894),Coal,400922,15,21,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,554 Stat. 107-110 (1894),Coal,400923,15,21,25,Uintah,107,X111,"LOTS 2(29.28), 4(13.69), 6(1.25), 8(29.61), 9(37.81), SW4, S2SE4 [LOTS AKA PART OF SW4SW4NE4, PART OF S2NW4, PART OF N2SE4]	",351.639999999999986
UT,Trust Lands Administration,Subsurface,555 Stat. 107-110 (1894),Coal,400924,15,21,26,Uintah,107,X111,"LOTS 2(5.54), 4(25.89), 6(39.84), 7(39.89), SW4NE4, W2NW4, SE4NW4, S2 [LOTS AKA PART OF N2NE4, PART OF SE4NE4, PART OF NE4NW4]",591.159999999999968
UT,Trust Lands Administration,Subsurface,556 Stat. 107-110 (1894),Coal,400925,15,21,27,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,557 Stat. 107-110 (1894),Coal,400926,15,21,31,Uintah,10,SCH,"S2NE4, E2W2, SE4",400.000000000000000
UT,Trust Lands Administration,Subsurface,558 Stat. 107-110 (1894),Coal,400927,15,21,32,Uintah,10,SCH,"N2N2, S2",480.000000000000000
UT,Trust Lands Administration,Subsurface,559 Stat. 107-110 (1894),Coal,400928,15,21,33,Uintah,10,SCH,"N2SW4, SW4SW4",120.000000000000000
UT,Trust Lands Administration,Subsurface,560 Stat. 107-110 (1894),Coal,400929,15,21,33,Uintah,10,SCH,"SE4SW4, S2SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,561 Stat. 107-110 (1894),Coal,400930,15,21,34,Uintah,107,X111,"N2, NE4SW4, N2SE4, SE4SE4",480.000000000000000
UT,Trust Lands Administration,Subsurface,562 Stat. 107-110 (1894),Coal,400931,15,21,34,Uintah,107,X111,"SE4SW4, SW4SE4",80.000000000000000
UT,Trust Lands Administration,Subsurface,563 Stat. 107-110 (1894),Coal,400932,15,21,35,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,564 Stat. 107-110 (1894),Coal,400933,15,21,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,565 Stat. 107-110 (1894),Coal,400934,15,22,2,Uintah,10,SCH,"LOTS 1(39.98), 2(39.92), 3(39.88), 4(39.82), S2N2, S2 [ALL]",639.600000000000023
UT,Trust Lands Administration,Subsurface,566 Stat. 107-110 (1894),Coal,400935,15,22,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,567 Stat. 107-110 (1894),Coal,400936,15,22,29,Uintah,107,X111,LOT 2(0.83) [AKA PART OF SW4SW4SW4],0.83
UT,Trust Lands Administration,Subsurface,568 Stat. 107-110 (1894),Coal,400937,15,22,30,Uintah,107,X111,"LOTS 4(39.91), 6(2.29), 8(17.11), 10(23.66), 11(32.34), 14(11.80), SE4SW4 [LOTS AKA PART OF N2SW4, SW4SW4, PART OF W2SE4, PART OF SE4SE4]",167.110000000000014
UT,Trust Lands Administration,Subsurface,569 Stat. 107-110 (1894),Coal,400938,15,22,31,Uintah,107,X111,"LOTS 1(39.95), 2(39.96), 3(39.98), 4(39.99), E2, E2W2 [ALL]",639.879999999999995
UT,Trust Lands Administration,Subsurface,570 Stat. 107-110 (1894),Coal,400939,15,22,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,571 Stat. 107-110 (1894),Coal,400940,15,22,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,572 Stat. 107-110 (1894),Coal,400941,15,23,2,Uintah,10,SCH,"LOTS 1(40.58), 2(40.51), 3(40.43), 4(40.36), S2N2, S2 [ALL]",641.879999999999995
UT,Trust Lands Administration,Subsurface,573 Stat. 107-110 (1894),Coal,400942,15,23,12,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,574 Stat. 107-110 (1894),Coal,400943,15,23,13,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,575 Stat. 107-110 (1894),Coal,400944,15,23,14,Uintah,107,X111,E2,320.000000000000000
UT,Trust Lands Administration,Subsurface,576 Stat. 107-110 (1894),Coal,400945,15,23,16,Uintah,10,SCH,"NE4, NE4NW4, S2NW4, S2",600.000000000000000
UT,Trust Lands Administration,Subsurface,577 Stat. 107-110 (1894),Coal,400946,15,23,21,Uintah,99,MULT,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,578 Stat. 107-110 (1894),Coal,400947,15,23,22,Uintah,99,MULT,SW4,160.000000000000000
UT,Trust Lands Administration,Subsurface,579 Stat. 107-110 (1894),Coal,400948,15,23,23,Uintah,107,X111,E2,320.000000000000000
UT,Trust Lands Administration,Subsurface,580 Stat. 107-110 (1894),Coal,400949,15,23,24,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,581 Stat. 107-110 (1894),Coal,400950,15,23,25,Uintah,107,X111,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,582 Stat. 107-110 (1894),Coal,400951,15,23,26,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,583 Stat. 107-110 (1894),Coal,400952,15,23,27,Uintah,10,SCH,"NE4, N2NW4, SE4NW4, S2",600.000000000000000
UT,Trust Lands Administration,Subsurface,584 Stat. 107-110 (1894),Coal,400953,15,23,27,Uintah,99,MULT,SW4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,585 Stat. 107-110 (1894),Coal,400954,15,23,28,Uintah,10,SCH,NE4SE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,586 Stat. 107-110 (1894),Coal,400955,15,23,28,Uintah,10,SCH,"NW4SE4, S2SE4",120.000000000000000
UT,Trust Lands Administration,Subsurface,587 Stat. 107-110 (1894),Coal,400956,15,23,28,Uintah,99,MULT,"N2, SW4",480.000000000000000
UT,Trust Lands Administration,Subsurface,588 Stat. 107-110 (1894),Coal,400957,15,23,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,589 Stat. 107-110 (1894),Coal,400958,15,23,33,Uintah,10,SCH,NE4,160.000000000000000
UT,Trust Lands Administration,Subsurface,590 Stat. 107-110 (1894),Coal,400959,15,23,33,Uintah,99,MULT,"W2, SE4",480.000000000000000
UT,Trust Lands Administration,Subsurface,591 Stat. 107-110 (1894),Coal,400960,15,23,34,Uintah,10,SCH,"W2, SW4SE4",360.000000000000000
UT,Trust Lands Administration,Subsurface,592 Stat. 107-110 (1894),Coal,400961,15,23,34,Uintah,10,SCH,"NE4, N2SE4, SE4SE4",280.000000000000000
UT,Trust Lands Administration,Subsurface,593 Stat. 107-110 (1894),Coal,400962,15,23,35,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,594 Stat. 107-110 (1894),Coal,400963,15,23,36,Uintah,10,SCH,"N2, SW4, N2SE4, SW4SE4",600.000000000000000
UT,Trust Lands Administration,Subsurface,595 Stat. 107-110 (1894),Coal,400964,15,24,2,Uintah,10,SCH,"LOTS 1(40.65), 2(40.57), 3(40.51), 4(40.43), S2N2, S2 [ALL]",642.159999999999968
UT,Trust Lands Administration,Subsurface,596 Stat. 107-110 (1894),Coal,400965,15,24,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,597 Stat. 107-110 (1894),Coal,400966,15,24,18,Uintah,10,SCH,SE4SW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,598 Stat. 107-110 (1894),Coal,400967,15,24,19,Uintah,107,X111,"LOTS 1(39.92), 2(39.91), 3(39.91), 4(39.90), NE4, SE4SW4, NE4SE4, S2SE4 [LOTS AKA W2W2]",479.639999999999986
UT,Trust Lands Administration,Subsurface,599 Stat. 107-110 (1894),Coal,400968,15,24,19,Uintah,107,X111,"E2NW4, NE4SW4, NW4SE4",160.000000000000000
UT,Trust Lands Administration,Subsurface,600 Stat. 107-110 (1894),Coal,400969,15,24,27,Uintah,10,SCH,SE4NW4,40.000000000000000
UT,Trust Lands Administration,Subsurface,601 Stat. 107-110 (1894),Coal,400970,15,24,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,602 Stat. 107-110 (1894),Coal,400971,15,24,36,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,603 Stat. 107-110 (1894),Coal,400972,15,25,2,Uintah,10,SCH,"LOTS 1(40.26), 2(40.38), 3(40.50), 4(40.62), S2N2, S2 [ALL]",641.759999999999991
UT,Trust Lands Administration,Subsurface,604 Stat. 107-110 (1894),Coal,400973,15,25,16,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,605 Stat. 107-110 (1894),Coal,400974,15,25,32,Uintah,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,606 Stat. 107-110 (1894),Coal,400975,15,25,33,Uintah,10,SCH,SW4NE4,40.000000000000000
UT,Trust Lands Administration,Subsurface,607 Stat. 107-110 (1894),Coal,400976,15,25,36,Grand,10,SCH,ALL,640.000000000000000
UT,Trust Lands Administration,Subsurface,608 Stat. 107-110 (1894),Coal,400977,15,21,32,Grand,10,SCH,"LOTS 1(32.80), 2(32.34), 3(31.84), 4(31.24), S2 [ALL]",448.220000000000027
UT,Trust Lands Administration,Subsurface,609 Stat. 107-110 (1894),Coal,400979,15,21,33,Grand,10,SCH,"LOT 2(33.04), SE4 [LOT AKA SW4NE4]",193.039999999999992
UT,Trust Lands Administration,Subsurface,610 Stat. 107-110 (1894),Coal,400982,15,21,34,Grand,10,SCH,"LOT 1(33.70), SE4 [LOT AKA SE4NE4]",193.699999999999989
UT,Trust Lands Administration,Subsurface,611 Stat. 107-110 (1894),Coal,400983,15,21,35,Grand,10,SCH,"LOTS 1(33.76), 2(33.77), 3(33.77), 4(33.78), S2 [ALL]",455.079999999999984
UT,Trust Lands Administration,Subsurface,612 Stat. 107-110 (1894),Coal,400984,15,21,36,Grand,10,SCH,"LOTS 3(33.85), 4(33.79), SW4, W2SE4 [LOTS AKA S2NW4]",307.639999999999986
UT,Trust Lands Administration,Subsurface,613 Stat. 107-110 (1894),Coal,400985,15,22,31,Grand,10,SCH,"LOTS 2(34.18), 3(34.10), 4(28.98), 5(33.85), 6(33.62), E2SW4, SE4 [LOTS AKA SW4NE4, S2NW4, W2SW4]",404.730000000000018
UT,Trust Lands Administration,Subsurface,614 Stat. 107-110 (1894),Coal,400986,15,22,31,Grand,10,SCH,LOT 1 [SE4NE4],34.259999999999998
