OBJECTID,PARCELID,GISACRES,L_ACRES,OWNERTYPE,SUB_ENDOWM,SUB_ENDO_1,SURMIN,RESTRICTIO,RESTRICT_1,created_us,created_da,last_edite,last_edi_1,SHAPE.STAr,SHAPE.STLe,GlobalID
1084290,PN21418,415.560000000000002,411.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1681715.340353870065883,5571.609862018381136,{ECF732E8-6C5E-476B-B1A9-F14A7528273A}
1084296,PN21454,0.120000000000000,,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,465.689409759999990,164.606536161934997,{F5B34097-24BF-46F7-A67D-2676DF1BEF04}
1084298,PN21474,4.070000000000001,4.730000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,16477.978179955000087,1203.684442325019290,{1D7F562C-5EC4-4CB1-8431-34C92AA819E1}
1084468,PN23396,120.170000000000002,120.000000000000000,Beneficiary: IDL Endowment,"8",100.00% University of Idaho,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,486296.144415625080001,3220.213240689085069,{445CFF2D-2C40-4D72-BD2C-192E23C63D02}
1084475,PN23543,40.240000000000002,40.000000000000000,Beneficiary: IDL Endowment,"10",100.00% General Fund,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162855.761242720007431,1614.226004249136167,{9285C4F3-5B3A-48B0-A8DC-AEEF420EB553}
1084493,PN23819,2.820000000000000,4.680000000000000,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,11400.179467294999995,684.451274704158095,{63923E49-1685-4B54-8315-F2939020861F}
1084516,PN24237,34.180000000000000,34.670000000000002,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,138327.491933300014352,1490.715475652855730,{8808A11C-486F-47C8-943E-60A79FDEF466}
1084521,PN24288,40.439999999999998,40.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,163664.881941100000404,1618.266478939757008,{FB594903-105D-4618-89E7-F22A3E966281}
1084522,PN24300,80.340000000000003,80.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,325121.878205110027920,2420.762712746911347,{CD408E1E-24B7-4D02-9CD6-C745B60C572C}
1084523,PN24325,26.980000000000000,,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,109191.274108284997055,1658.977048251590759,{7EED59E1-7404-4341-813A-3533D3C5FB25}
1084532,PN24442,278.579999999999984,280.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1127395.991985490079969,5607.849560715489133,{1E21D042-91B2-46A5-8C09-B221F7711BA6}
1084546,PN24639,40.329999999999998,40.000000000000000,Beneficiary: Other State Agency,"15",Dept. of Fish and Game,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,163218.798715009994339,1616.036531583366923,{BE7C6086-DFB3-49E8-AE69-D4F267054105}
1084969,PN21334,80.019999999999996,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,323836.739302509988192,2408.513245186218683,{0B787F73-7BA6-4B0C-959F-DC22053B78E4}
1084974,PN21416,40.119999999999997,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162369.236297130002640,1611.810133942404946,{F8101C8C-97B7-4516-A05A-775FB4A57EF9}
1085168,PN23555,0.510000000000000,0.504000000000000,Beneficiary: IDL Endowment,"11",100.00% Forest Purposes (Dept. of Forestry),"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2053.721347950000109,186.753909754653080,{7A58A3FD-B9B3-4BAE-843A-80D648C7478A}
1085186,PN23827,3.510000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,14203.153147050001280,539.848818062953796,{A94A654A-6432-44CF-9BBF-D209556DF391}
1085211,PN24239,39.990000000000002,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,161844.831890534987906,1609.361189469224882,{671567AE-3612-4073-95F7-2D4578C1C922}
1085233,PN24660,4.690000000000000,,Beneficiary: Other State Agency,"16",100.00% Dept. of Health and Welfare,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,18977.411058764999325,1100.459893765945026,{CE8FEF34-C59C-48F5-9F43-71C4E7C55D7E}
1085234,PN24661,0.850000000000000,,Beneficiary: Other State Agency,"16",100.00% Dept. of Health and Welfare,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,3439.252509689999897,573.886661088381288,{55112D84-240B-4605-B9FA-F3F38F596152}
1085235,PN24673,160.969999999999999,160.000000000000000,Beneficiary: Other State Agency,"16",Dept. of Health and Welfare,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,651445.263369729975238,3228.519817460844479,{5DA947F9-9BD8-4B4E-B29F-929562046955}
1085400,PN21379,54.969999999999999,54.649999999999999,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,222467.295363680023002,1978.652323176472464,{66540149-B311-4600-BBD1-EDABCF18780E}
1085401,PN21380,40.289999999999999,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,163054.519579390005674,1615.205734952980947,{F42FF07B-D557-40D0-96C3-8A1DF9843563}
1085402,PN21381,80.439999999999998,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,325529.588705679983832,2417.870904159753536,{54DB150A-F2F1-406A-AA9D-5F0069C13351}
1085404,PN21386,159.009999999999991,160.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,643494.198278540046886,4009.735938240472933,{45C54E2F-7C1C-4C5C-9AE1-5D5B1B542084}
1085405,PN21387,253.620000000000005,253.409999999999997,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1026379.580808975035325,6292.568820220662019,{D1F5CA05-3AA1-4257-957A-73922C83C436}
1085412,PN21399,120.459999999999994,120.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,487475.493061389948707,3224.847148439251669,{F25CB8B7-E000-4A09-B013-D9512D49AA9A}
1085421,PN21417,167.659999999999997,172.949999999999989,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,678492.475444769952446,4351.150380698061781,{6ED70F38-2AD1-499F-B4DE-30332FB65D58}
1085427,PN21427,2.060000000000000,1.070000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,8343.640318660000048,1038.211734904971081,{65BCCD35-FB84-4446-BDB9-A7017DA97117}
1085428,PN21429,40.600000000000001,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,164301.654115865007043,1621.448056956102846,{A90B4350-07F3-4A5F-96FB-F68EBA48DC79}
1085429,PN21430,81.109999999999999,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,328252.498694355017506,2430.579065823028941,{EFF10CE6-2D6D-47A8-9561-1F24AB9CD7B3}
1085445,PN21453,77.790000000000006,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,314786.509537955047563,2376.750166499102306,{AF1E09F6-D568-4BE3-A6DD-2724A25383E6}
1085449,PN21463,56.750000000000000,59.759999999999998,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,229655.141278989962302,2171.490577154378116,{AC4F5435-9482-4CF3-A586-D37482955204}
1085826,PN22976,40.210000000000001,40.000000000000000,Beneficiary: IDL Endowment,"4",100.00% Normal School,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162708.084762765007326,1613.512328177245081,{F64F4083-BD0D-4DFD-B676-F2D670127EC0}
1085897,PN23815,1.460000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,5895.936011460000373,591.267324726111951,{D8A9FBB3-5508-4D17-AADA-B6F317288A78}
1085898,PN23821,1.880000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,7589.985543394999695,658.818248065157036,{0E5918A6-11CC-436F-A3E0-DC3E90B806B4}
1085921,PN24089,1.080000000000000,,Beneficiary: Other State Agency,"16",100.00% Dept. of Health and Welfare,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,4362.703522755000449,325.503866219112183,{44D8B8B1-7F76-4F84-B9E4-952611BF47FF}
1085922,PN24090,80.420000000000002,,Beneficiary: Other State Agency,"16",100.00% Dept. of Health and Welfare,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,325430.701397429977078,3326.087274155969681,{4A3B8B87-618A-47BE-815E-6AA3B03BAA1D}
1085933,PN24238,40.060000000000002,40.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162100.560309010004858,1610.508132663797142,{E3C27AAF-AE5D-4B27-917E-8CA9DF651E38}
1085941,PN24310,28.579999999999998,,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,115662.194016760011436,1729.734542299709801,{89ACB4D3-1782-4E4C-B6EA-3E15937537EA}
1085942,PN24315,40.689999999999998,40.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,164655.486403299990343,1623.119523741418334,{B2C8DCDD-4EB3-4E6F-BEC6-E0EF8A9DBE7E}
1085951,PN24443,49.490000000000002,50.100000000000001,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,200297.750639975012746,2095.967201708555422,{079A707E-9AFB-475F-A297-EAB9F55CF5A5}
1085971,PN24664,12.279999999999999,12.320000000000000,Beneficiary: Other State Agency,"16",100.00% Dept. of Health and Welfare,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,49685.340858044997731,1381.180754167874966,{517631BE-0F00-4D53-B7C6-4CE5851DF9AD}
1086419,PN22776,82.290000000000006,80.000000000000000,Beneficiary: IDL Endowment,"2",100.00% Agricultural College,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,333028.930060149985366,2453.822103339106434,{111B11A2-CC27-467B-B6BE-A6CDD2EB0641}
1086420,PN22777,239.120000000000005,240.000000000000000,Beneficiary: IDL Endowment,"2",100.00% Agricultural College,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,967674.334374750033021,4002.372364767428280,{C44369E8-E68B-4369-B42D-9827C5101E37}
1086421,PN22778,25.350000000000001,24.430000000000000,Beneficiary: IDL Endowment,"2",100.00% Agricultural College,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,102598.713257769995835,1397.222569345440661,{1ABE697F-573E-4A79-BB48-C2DE93D4B300}
1086521,PN22972,80.739999999999995,80.000000000000000,Beneficiary: IDL Endowment,"4",100.00% Normal School,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,326757.719269549997989,2429.804713389364679,{E00E835A-B151-4072-B386-BD63AA496F58}
1086613,PN23542,3.000000000000000,3.100000000000000,Beneficiary: IDL Endowment,"10",100.00% General Fund,"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,12129.222252789999402,568.900618671652637,{B7B9E182-35B8-48C7-B3D9-546DBF450553}
1086628,PN23808,6.480000000000000,4.990000000000000,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,26243.757961219998833,698.052574680605858,{63A8C972-1CE7-418C-8FA6-E479E07FF105}
1086629,PN23812,0.010000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,54.528107980000001,91.239409223004103,{3CE20EB2-CB7A-4148-A3D1-E8BA4ED7FF1A}
1086630,PN23814,0.360000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1463.543885300000056,161.568953787479870,{7072C028-0E34-4882-A6D3-816BDDBD3088}
1086631,PN23826,5.940000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,24052.200110990001122,930.241261756450740,{EBAB2DA5-75BD-4A18-B750-CB1DFCF35079}
1086632,PN23828,0.800000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,3252.990173615000003,384.472989183031018,{2E759467-4B57-44C6-9970-FA461259BB56}
1086660,PN24297,121.150000000000006,120.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,490270.033783164981287,3234.164793144022951,{8CB32B15-13FD-4272-8CE5-87A456487FF7}
1086662,PN24311,330.139999999999986,,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1336016.257243500091136,7056.340381364597306,{4391554C-CAAE-4B67-B354-0C707D02015C}
1086663,PN24314,120.879999999999995,120.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,489185.557987504987977,3223.575000844969054,{9312E9BD-7090-48ED-B1E3-1FA068F55CD5}
1086664,PN24316,10.180000000000000,10.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,41188.810675259999698,1013.012251664978862,{DED1F04D-0B60-4BC7-9981-36EE09A76954}
1086665,PN24317,479.449999999999989,480.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1940259.603551079984754,6433.530908810623259,{6214CDC5-9C5E-48E5-AE59-60D9A34F87EE}
1086666,PN24329,187.740000000000009,195.550000000000011,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,759767.192663784953766,5084.960152743428807,{E05D2405-4682-4287-AD4B-C5BC99D91D7E}
1086674,PN24445,411.290000000000020,400.000000000000000,Beneficiary: IDL Endowment,"1","Public School (Indemnity, Schools, Common Schools)","4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1664447.567991149844602,6515.541203002514521,{759226C0-0945-40C5-AC6B-8920888CE6D1}
1086684,PN24640,80.680000000000007,80.000000000000000,Beneficiary: Other State Agency,"15",Dept. of Fish and Game,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,326490.143653500010259,2427.883416369944371,{BD01B6DD-FB9E-4674-B6B2-3C844E07EFF3}
1086685,PN24642,40.250000000000000,40.000000000000000,Beneficiary: Other State Agency,"15",Dept. of Fish and Game,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162883.137533895001980,1614.372790017217767,{6ED72478-7E3F-421C-A231-098B4BA92362}
1086688,PN24672,93.349999999999994,95.450000000000003,Beneficiary: Other State Agency,"16",Dept. of Health and Welfare,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,377787.596684460004326,2683.990689787907286,{4C2200A0-9B23-48F4-A613-ECBFE9B6E52A}
1086691,PN24698,6.850000000000000,6.920000000000000,Beneficiary: Other State Agency,"18",Dept. of Transportation,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,27735.780306319997180,711.291367070640604,{68CB700C-4B32-4B72-BB43-4CFF04D4EE9B}
1086692,PN24699,6.580000000000000,6.240000000000000,Beneficiary: Other State Agency,"18",Dept. of Transportation,"4",,,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,26646.994515894999495,1010.224562949215851,{0BDEF78F-4D3F-49EC-869E-C3E800FF18CF}
1086927,PN23544,40.259999999999998,40.000000000000000,Beneficiary: IDL Endowment,"10",100.00% General Fund,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,162934.270491595001658,1614.623098986040532,{48420F9B-A4EC-40CE-88C4-EBB7DAFA5243}
1086932,PN23554,15.310000000000000,,Beneficiary: Other State Agency,"16",100.00% Dept. of Health and Welfare,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,61962.955637464998290,1037.979940368095185,{CC8E3A3A-22F9-471B-979C-ECDA971C40D7}
1086933,PN23556,3.150000000000000,3.230000000000000,Beneficiary: IDL Endowment,"11",100.00% Forest Purposes (Dept. of Forestry),"3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,12758.963048255000103,461.517449238259985,{9F70312D-35E3-44A9-A0F0-C3C1871A8785}
1087025,PN23702,3.640000000000000,3.250000000000000,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,14714.600980004999656,633.893777562733362,{498E4BA1-269F-4A68-951A-0F413B6D84EA}
1087026,PN23703,0.230000000000000,0.220000000000000,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,928.372739544999945,121.876900061175974,{0B967996-D13B-4910-B507-1CA1CAE1B10D}
1087027,PN23704,0.690000000000000,0.660000000000000,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2788.939726884999800,243.875300155671965,{183CE831-D89E-4FE1-83B0-00747F121624}
1087069,PN23766,120.530000000000001,120.390000000000001,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,487779.174914475006517,3237.080418994803495,{EC57B6E2-BA47-4FAF-A5D2-DCAB9DEABB41}
1087070,PN23767,157.219999999999999,159.300000000000011,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,636229.847774039953947,3251.047657701926255,{CDC42840-DC51-4133-8255-060A3A4EDB03}
1087071,PN23769,1.820000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,7352.137899199999993,347.710777818874135,{EBE9AE38-0175-4099-A303-B77818D226B8}
1087093,PN23809,2.260000000000000,4.960000000000000,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,9156.261642269999356,451.679844897628755,{6CF8CD63-DCD3-463D-86BD-476805B3B5C5}
1087096,PN23813,0.490000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,2000.099576274999890,204.453464917998701,{534CC68C-B6E8-49F4-8DE4-9C3C9365F142}
1087098,PN23820,2.250000000000000,2.220000000000000,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,9107.126111550000132,688.537726209496100,{1D50F241-1BFA-4B0F-8AB2-74635E9F5943}
1087099,PN23823,5.160000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,20875.753481330000795,1904.756860279003604,{74B84A42-BCB5-46A2-BB6C-9F06B772B9EA}
1087100,PN23824,0.040000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,172.988399074999990,76.601609685973443,{E0474227-92AA-4142-80F6-D94EB23ADA32}
1087101,PN23825,7.900000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,31977.107408589999977,996.949198889915237,{FDAB6E1C-B8B0-462B-A980-7E8CA311487C}
1087102,PN23829,1.040000000000000,1.400000000000000,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,4198.072610354999597,262.571852562247614,{865D6266-25F8-4005-8647-24542062E973}
1087103,PN23831,0.440000000000000,,Beneficiary: Other State Agency,"15",100.00% Dept. of Fish and Game,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,1787.756316310000102,255.583248197722241,{95B97117-19AB-4F02-B112-5D8C89B86390}
1087304,PN24196,18.250000000000000,16.750000000000000,Beneficiary: Other State Agency,"18",100.00% Dept. of Transportation,"3","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,73874.438337729996420,3302.780600820839936,{AFAF24E1-012C-4944-A1BB-33B587B18E6C}
1087312,PN24208,4.980000000000000,5.200000000000000,Beneficiary: Other State Agency,"19",Dept. of Military,"4","0",None,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,20138.387404339999193,772.129762011981938,{F93B4448-E24D-48BD-8A29-6CAB688CFD04}
1087330,PN24233,80.859999999999999,80.000000000000000,Beneficiary: IDL Endowment,"1","100.00% Public School (Indemnity, Schools, Common Schools)","3","3",All minerals owned by the state.,GISDATAOWNER,2023/12/13 22:07:27.000,GISDATAOWNER,2023/12/13 22:07:27.000,327226.943055344978347,2831.935666558857065,{D749166D-58BB-4AFA-A7F3-7C4D2F0A1315}
